document_id,sha256,title,title_source,format,format_group,bytes,relative_path,source_jurisdictions,source_courts,source_collection_ids,source_urls,source_occurrences,source_record_count,metadata_page_count,word_content_controls,word_revision_elements,pdf_xfa,pdf_field_roots,review_status,technical_flags,library_status,language,language_note,title_confidence,title_evidence,publisher_scope_note,source_date,source_date_kind,previous_title,previous_path
sha256:b0a630f629a3c9eacc131eb111264338a176ce830a7aaf782dcc79ac1001983c,b0a630f629a3c9eacc131eb111264338a176ce830a7aaf782dcc79ac1001983c,Subpoena to Appear and Testify at a Hearing or Trial in a Bankruptcy Case (or Adversary Proceeding),source label corroborated by document text,pdf,PDF,156424,01-Federal/01-National/PDF/Subpoena to Appear and Testify at a Hearing or Trial in a Bankruptcy Case (or Adversary Proceeding).pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/form_b2550_0.pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Subpoena to Appear and Testify at a Hearing or Trial in a Bankruptcy Case (or Adversary Proceeding)"", ""matched_first_page_words"": [""adversary"", ""appear"", ""bankruptcy"", ""case"", ""hearing"", ""proceeding"", ""subpoena"", ""testify"", ""trial""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUBPOENA TO APPEAR AND TESTIFY AT A HEARING OR TRIAL IN A BANKRUPTCY CASE (OR ADVERSARY PROCEEDING)""}",,,,Subpoena to Appear and Testify at a Hearing or Trial in a Bankruptcy Case (or Adversary Proceeding),01-Federal/01-National/PDF/Subpoena to Appear and Testify at a Hearing or Trial in a Bankruptcy Case (or Adversary Proceeding) -- b0a630f629a3.pdf
sha256:80f56e1f54947007714144f4503c195479be4c9b8be116609f19e0e51137a07e,80f56e1f54947007714144f4503c195479be4c9b8be116609f19e0e51137a07e,"Subpoena to Produce Documents, Information, or Objects or to Permit Inspection of Premises in a Bankruptcy Case (or Adversary Proceeding)",source label corroborated by document text,pdf,PDF,155318,"01-Federal/01-National/PDF/Subpoena to Produce Documents, Information, or Objects or to Permit Inspection of Premises in a Bankruptcy Case (or Adversary Proceeding).pdf",Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/form_b2570_0.pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Subpoena to Produce Documents, Information, or Objects or to Permit Inspection of Premises in a Bankruptcy Case (or Adversary Proceeding)"", ""matched_first_page_words"": [""adversary"", ""bankruptcy"", ""case"", ""information"", ""inspection"", ""object"", ""permit"", ""premise"", ""proceeding"", ""produce"", ""subpoena""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUBPOENA TO PRODUCE DOCUMENTS, INFORMATION, OR OBJECTS OR TO PERMIT INSPECTION OF PREMISES IN A BANKRUPTCY CASE (OR ADVERSARY PROCEEDING)""}",,,,"Subpoena to Produce Documents, Information, or Objects or to Permit Inspection of Premises in a Bankruptcy Case (or Adversary Proceeding)","01-Federal/01-National/PDF/Subpoena to Produce Documents, Information, or Objects or to Permit Inspection of Premises in a Bankruptcy Cas -- 80f56e1f5494.pdf"
sha256:0f5357ded38daf441c71ed1c750f419d8d52939b7ba64eda94ed3d0f7a2e38a5,0f5357ded38daf441c71ed1c750f419d8d52939b7ba64eda94ed3d0f7a2e38a5,Subpoena to Testify at a Deposition in a Bankruptcy Case (or Adversary Proceeding),source label corroborated by document text,pdf,PDF,154910,01-Federal/01-National/PDF/Subpoena to Testify at a Deposition in a Bankruptcy Case (or Adversary Proceeding).pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/form_b2560_0.pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Subpoena to Testify at a Deposition in a Bankruptcy Case (or Adversary Proceeding)"", ""matched_first_page_words"": [""adversary"", ""bankruptcy"", ""case"", ""deposition"", ""proceeding"", ""subpoena"", ""testify""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUBPOENA TO TESTIFY AT A DEPOSITION IN A BANKRUPTCY CASE (OR ADVERSARY PROCEEDING)""}",,,,Subpoena to Testify at a Deposition in a Bankruptcy Case (or Adversary Proceeding),01-Federal/01-National/PDF/Subpoena to Testify at a Deposition in a Bankruptcy Case (or Adversary Proceeding) -- 0f5357ded38d.pdf
sha256:646c57cd2682d5d15497ef6ad8760cce2a5a8ae022709964f6db1fb927db83cc,646c57cd2682d5d15497ef6ad8760cce2a5a8ae022709964f6db1fb927db83cc,Summons and Notice of Pretrial Conference in an Adversary Proceeding,source label corroborated by document text,pdf,PDF,41543,01-Federal/01-National/PDF/Summons and Notice of Pretrial Conference in an Adversary Proceeding.pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/form_b2500b_instructions_0.pdf,1,1,7,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Summons and Notice of Pretrial Conference in an Adversary Proceeding"", ""matched_first_page_words"": [""adversary"", ""conference"", ""notice"", ""pretrial"", ""proceeding"", ""summon""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUMMONS AND NOTICE OF PRETRIAL CONFERENCE IN AN ADVERSARY PROCEEDING""}",,,,Summons and Notice of Pretrial Conference in an Adversary Proceeding,01-Federal/01-National/PDF/Summons and Notice of Pretrial Conference in an Adversary Proceeding -- 646c57cd2682.pdf
sha256:d3595c70d58c859e2116acb2da42388dd5f32eb5cc279994aff99e193e35a34f,d3595c70d58c859e2116acb2da42388dd5f32eb5cc279994aff99e193e35a34f,Summons and Notice of Pretrial Conference in an Adversary Proceeding,source label corroborated by document text,pdf,PDF,24791,01-Federal/01-National/PDF/Summons and Notice of Pretrial Conference in an Adversary Proceeding (Variant 2).pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/form_b2500b_0.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Summons and Notice of Pretrial Conference in an Adversary Proceeding"", ""matched_first_page_words"": [""adversary"", ""conference"", ""notice"", ""pretrial"", ""proceeding"", ""summon""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUMMONS AND NOTICE OF PRETRIAL CONFERENCE IN AN ADVERSARY PROCEEDING""}",,,,Summons and Notice of Pretrial Conference in an Adversary Proceeding,01-Federal/01-National/PDF/Summons and Notice of Pretrial Conference in an Adversary Proceeding -- d3595c70d58c.pdf
sha256:4ccac987d5da59f1f4b1269edc254c432caa3ded26edbabbe4dd7f0586ab4124,4ccac987d5da59f1f4b1269edc254c432caa3ded26edbabbe4dd7f0586ab4124,Summons and Notice of Trial in an Adversary Proceeding,source label corroborated by document text,pdf,PDF,24941,01-Federal/01-National/PDF/Summons and Notice of Trial in an Adversary Proceeding.pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/form_b2500c_instructions_0.pdf,1,1,6,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Summons and Notice of Trial in an Adversary Proceeding"", ""matched_first_page_words"": [""adversary"", ""notice"", ""proceeding"", ""summon"", ""trial""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUMMONS AND NOTICE OF TRIAL IN AN ADVERSARY PROCEEDING""}",,,,Summons and Notice of Trial in an Adversary Proceeding,01-Federal/01-National/PDF/Summons and Notice of Trial in an Adversary Proceeding -- 4ccac987d5da.pdf
sha256:98c585ec2dfd2d029d36364128f2121a89bcb5479c248b5ee836cb82b5d54f2d,98c585ec2dfd2d029d36364128f2121a89bcb5479c248b5ee836cb82b5d54f2d,Summons and Notice of Trial in an Adversary Proceeding,source label corroborated by document text,pdf,PDF,42610,01-Federal/01-National/PDF/Summons and Notice of Trial in an Adversary Proceeding (Variant 2).pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/form_b2500c_0.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Summons and Notice of Trial in an Adversary Proceeding"", ""matched_first_page_words"": [""adversary"", ""notice"", ""proceeding"", ""summon"", ""trial""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUMMONS AND NOTICE OF TRIAL IN AN ADVERSARY PROCEEDING""}",,,,Summons and Notice of Trial in an Adversary Proceeding,01-Federal/01-National/PDF/Summons and Notice of Trial in an Adversary Proceeding -- 98c585ec2dfd.pdf
sha256:7752e22af2bc3673776d1fabd3f706010246cbcd9742658fdbb248b394fdf372,7752e22af2bc3673776d1fabd3f706010246cbcd9742658fdbb248b394fdf372,Summons in a Chapter 15 Case Seeking Recognition of a Foreign Nonmain Proceeding,source label corroborated by document text,pdf,PDF,50516,01-Federal/01-National/PDF/Summons in a Chapter 15 Case Seeking Recognition of a Foreign Nonmain Proceeding.pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/form_b2500f.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Summons in a Chapter 15 Case Seeking Recognition of a Foreign Nonmain Proceeding"", ""matched_first_page_words"": [""case"", ""chapter"", ""foreign"", ""nonmain"", ""proceeding"", ""recognition"", ""seeking"", ""summon""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUMMONS IN A CHAPTER 15 CASE SEEKING RECOGNITION OF A FOREIGN NONMAIN PROCEEDING""}",,,,Summons in a Chapter 15 Case Seeking Recognition of a Foreign Nonmain Proceeding,01-Federal/01-National/PDF/Summons in a Chapter 15 Case Seeking Recognition of a Foreign Nonmain Proceeding -- 7752e22af2bc.pdf
sha256:3ef1cfd1d6f9326614b4dd29743801219f3e1e25bbe21c78f151ddcd88d136c5,3ef1cfd1d6f9326614b4dd29743801219f3e1e25bbe21c78f151ddcd88d136c5,Summons in an Adversary Proceeding,source label corroborated by document text,pdf,PDF,37841,01-Federal/01-National/PDF/Summons in an Adversary Proceeding.pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/form_b2500a_instructions_0.pdf,1,1,6,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Summons in an Adversary Proceeding"", ""matched_first_page_words"": [""adversary"", ""proceeding"", ""summon""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUMMONS IN AN ADVERSARY PROCEEDING""}",,,,Summons in an Adversary Proceeding,01-Federal/01-National/PDF/Summons in an Adversary Proceeding -- 3ef1cfd1d6f9.pdf
sha256:e05c7d0726cfd09c252ba5a76da6ba110af27bab44b32cc517798d31e1729a70,e05c7d0726cfd09c252ba5a76da6ba110af27bab44b32cc517798d31e1729a70,Summons to Appear to Complete Juror Qualification Form,source label corroborated by document text,pdf,PDF,508735,01-Federal/01-National/PDF/Summons to Appear to Complete Juror Qualification Form.pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/ao205.pdf,1,1,1,,,False,7,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Summons to Appear to Complete Juror Qualification Form"", ""matched_first_page_words"": [""appear"", ""complete"", ""juror"", ""qualification"", ""summon""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUMMONS TO APPEAR TO COMPLETE JUROR QUALIFICATION FORM""}",,,,Summons to Appear to Complete Juror Qualification Form,01-Federal/01-National/PDF/Summons to Appear to Complete Juror Qualification Form -- e05c7d0726cf.pdf
sha256:50b8d2c830837c8f305239fc526756488f0033144c55f6513006bf664d101071,50b8d2c830837c8f305239fc526756488f0033144c55f6513006bf664d101071,Summons to Debtor in Involuntary Case,source label corroborated by document text,pdf,PDF,188944,01-Federal/01-National/PDF/Summons to Debtor in Involuntary Case.pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/2025-04/instructions-form-2500e_0425-instructions.pdf,1,1,5,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Summons to Debtor in Involuntary Case"", ""matched_first_page_words"": [""case"", ""debtor"", ""involuntary"", ""summon""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUMMONS TO DEBTOR IN INVOLUNTARY CASE""}",,,,Summons to Debtor in Involuntary Case,01-Federal/01-National/PDF/Summons to Debtor in Involuntary Case -- 50b8d2c83083.pdf
sha256:d9307b2144a119bb278d81e1ee95e3de455b878437609c545b58c2a7c2874cf9,d9307b2144a119bb278d81e1ee95e3de455b878437609c545b58c2a7c2874cf9,Summons to Debtor in Involuntary Case,source label corroborated by document text,pdf,PDF,17781,01-Federal/01-National/PDF/Summons to Debtor in Involuntary Case (Variant 2).pdf,Federal,National federal collection,NAT:uscourts,https://www.uscourts.gov/sites/default/files/form_b2500e_0.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Summons to Debtor in Involuntary Case"", ""matched_first_page_words"": [""case"", ""debtor"", ""involuntary"", ""summon""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""SUMMONS TO DEBTOR IN INVOLUNTARY CASE""}",,,,Summons to Debtor in Involuntary Case,01-Federal/01-National/PDF/Summons to Debtor in Involuntary Case -- d9307b2144a1.pdf
